build_id,image_name,implementation,width,height,bit_depth,is_grayscale,histogram_us,scan_us,norm_scale_us,h2d_us,h2d_bytes,d2h_us,d2h_bytes
1776697898,robot_16b.png,optimized.cl,450,450,16,false,372,2122,4,97,1215000,94,1215000
1776697900,test_16b.png,naive.cl,1024,683,16,true,38,2121,9687,114,1398784,108,1398784
1776697900,test_16b.png,optimized.cl,1024,683,16,true,1166,2121,4,113,1398784,108,1398784
1776697900,moon_16bit.png,naive.cl,560,420,16,false,16,2122,12604,113,1411200,109,1411200
1776697900,moon_16bit.png,optimized.cl,560,420,16,false,437,2121,4,112,1411200,109,1411200
1776697900,wires_16b.png,naive.cl,326,326,16,false,11,2122,12626,51,637656,49,637656
1776697900,wires_16b.png,optimized.cl,326,326,16,false,251,2122,7,52,637656,49,637656
1776697900,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2188,12072,125,1572864,122,1572864
1776697900,color_gradient_16bit.png,optimized.cl,512,512,16,false,440,2188,4,126,1572864,122,1572864
1776697900,building_16b.png,naive.cl,720,680,16,false,34,2198,13215,234,2937600,363,2937600
1776697900,building_16b.png,optimized.cl,720,680,16,false,819,2198,4,236,2937600,354,2937600
1776697900,paint_16b.png,naive.cl,500,375,16,false,12,2241,12809,90,1125000,88,1125000
1776697900,paint_16b.png,optimized.cl,500,375,16,false,402,2241,4,90,1125000,88,1125000
1776697900,cars_16b.png,naive.cl,370,415,16,false,9,2241,13038,77,921300,70,921300
1776697900,cars_16b.png,optimized.cl,370,415,16,false,315,2242,9,77,921300,70,921300
1776697900,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13577,108,1350000,105,1350000
1776697900,lamp_16b.png,optimized.cl,450,500,16,false,469,2241,5,112,1350000,105,1350000
1776697900,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,401,4918626,829,4918626
1776697900,land_16b.png,optimized.cl,1039,789,16,false,1331,2241,4,400,4918626,691,4918626
1776697900,robot_16b.png,naive.cl,450,450,16,false,27,2241,13388,96,1215000,95,1215000
1776697900,robot_16b.png,optimized.cl,450,450,16,false,390,2241,4,97,1215000,95,1215000
1776697901,test_16b.png,naive.cl,1024,683,16,true,40,2241,10251,113,1398784,108,1398784
1776697901,test_16b.png,optimized.cl,1024,683,16,true,1229,2240,5,113,1398784,108,1398784
1776697901,moon_16bit.png,naive.cl,560,420,16,false,15,2241,13340,111,1411200,109,1411200
1776697901,moon_16bit.png,optimized.cl,560,420,16,false,459,2242,4,119,1411200,109,1411200
1776697901,wires_16b.png,naive.cl,326,326,16,false,11,2241,13365,51,637656,49,637656
1776697901,wires_16b.png,optimized.cl,326,326,16,false,262,2241,4,54,637656,49,637656
1776697901,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2241,12369,125,1572864,122,1572864
1776697901,color_gradient_16bit.png,optimized.cl,512,512,16,false,454,2241,4,124,1572864,122,1572864
1776697901,building_16b.png,naive.cl,720,680,16,false,36,2241,13487,231,2937600,457,2937600
1776697901,building_16b.png,optimized.cl,720,680,16,false,835,2241,4,231,2937600,363,2937600
1776697901,paint_16b.png,naive.cl,500,375,16,false,12,2242,12809,90,1125000,88,1125000
1776697901,paint_16b.png,optimized.cl,500,375,16,false,812,2241,4,90,1125000,174,1125000
1776697901,cars_16b.png,naive.cl,370,415,16,false,10,2241,13036,144,921300,140,921300
1776697901,cars_16b.png,optimized.cl,370,415,16,false,314,2241,5,145,921300,140,921300
1776697901,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13577,208,1350000,207,1350000
1776697901,lamp_16b.png,optimized.cl,450,500,16,false,473,2241,4,210,1350000,208,1350000
1776697901,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,768,4918626,1272,4918626
1776697901,land_16b.png,optimized.cl,1039,789,16,false,1331,2241,4,765,4918626,1223,4918626
1776697901,robot_16b.png,naive.cl,450,450,16,false,27,2241,13368,189,1215000,186,1215000
1776697901,robot_16b.png,optimized.cl,450,450,16,false,394,2241,4,188,1215000,187,1215000
1776697903,test_16b.png,naive.cl,1024,683,16,true,39,2240,10251,219,1398784,214,1398784
1776697903,test_16b.png,optimized.cl,1024,683,16,true,1226,2240,7,218,1398784,214,1398784
1776697903,moon_16bit.png,naive.cl,560,420,16,false,15,2241,13340,218,1411200,216,1411200
1776697903,moon_16bit.png,optimized.cl,560,420,16,false,458,2241,4,223,1411200,216,1411200
1776697903,wires_16b.png,naive.cl,326,326,16,false,11,2241,13364,100,637656,97,637656
1776697903,wires_16b.png,optimized.cl,326,326,16,false,267,2241,4,103,637656,97,637656
1776697903,color_gradient_16bit.png,naive.cl,512,512,16,false,20,2241,12371,126,1572864,122,1572864
1776697903,color_gradient_16bit.png,optimized.cl,512,512,16,false,451,2241,4,126,1572864,122,1572864
1776697903,building_16b.png,naive.cl,720,680,16,false,35,2241,13487,232,2937600,475,2937600
1776697903,building_16b.png,optimized.cl,720,680,16,false,829,2241,4,232,2937600,428,2937600
1776697903,paint_16b.png,naive.cl,500,375,16,false,12,2241,12810,90,1125000,88,1125000
1776697903,paint_16b.png,optimized.cl,500,375,16,false,401,2241,4,90,1125000,88,1125000
1776697903,cars_16b.png,naive.cl,370,415,16,false,13,2243,13036,75,921300,70,921300
1776697903,cars_16b.png,optimized.cl,370,415,16,false,315,2241,4,75,921300,70,921300
1776697903,lamp_16b.png,naive.cl,450,500,16,false,58,2243,13579,108,1350000,207,1350000
1776697903,lamp_16b.png,optimized.cl,450,500,16,false,466,2241,7,209,1350000,207,1350000
1776697903,land_16b.png,naive.cl,1039,789,16,false,58,2242,13597,768,4918626,1243,4918626
1776697903,land_16b.png,optimized.cl,1039,789,16,false,1333,2241,4,768,4918626,993,4918626
1776697903,robot_16b.png,naive.cl,450,450,16,false,27,2241,13368,191,1215000,186,1215000
1776697903,robot_16b.png,optimized.cl,450,450,16,false,396,2241,5,189,1215000,186,1215000
1776697905,test_16b.png,naive.cl,1024,683,16,true,40,2241,10252,218,1398784,233,1398784
1776697905,test_16b.png,optimized.cl,1024,683,16,true,1229,2241,4,239,1398784,214,1398784
1776697905,moon_16bit.png,naive.cl,560,420,16,false,23,2247,13344,222,1411200,216,1411200
1776697905,moon_16bit.png,optimized.cl,560,420,16,false,463,2241,4,219,1411200,216,1411200
1776697905,wires_16b.png,naive.cl,326,326,16,false,10,2241,13367,100,637656,97,637656
1776697905,wires_16b.png,optimized.cl,326,326,16,false,268,2241,4,99,637656,97,637656
1776697905,color_gradient_16bit.png,naive.cl,512,512,16,false,20,2241,12368,243,1572864,241,1572864
1776697905,color_gradient_16bit.png,optimized.cl,512,512,16,false,454,2241,4,243,1572864,241,1572864
1776697905,building_16b.png,naive.cl,720,680,16,false,36,2241,13487,231,2937600,355,2937600
1776697905,building_16b.png,optimized.cl,720,680,16,false,832,2241,4,232,2937600,364,2937600
1776697905,paint_16b.png,naive.cl,500,375,16,false,12,2242,12809,90,1125000,88,1125000
1776697905,paint_16b.png,optimized.cl,500,375,16,false,406,2242,4,90,1125000,89,1125000
1776697905,cars_16b.png,naive.cl,370,415,16,false,10,2241,13035,78,921300,70,921300
1776697905,cars_16b.png,optimized.cl,370,415,16,false,310,2242,4,75,921300,70,921300
1776697905,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13577,108,1350000,105,1350000
1776697905,lamp_16b.png,optimized.cl,450,500,16,false,468,2241,4,108,1350000,105,1350000
1776697905,land_16b.png,naive.cl,1039,789,16,false,58,2240,13597,405,4918626,635,4918626
1776697905,land_16b.png,optimized.cl,1039,789,16,false,1337,2241,4,398,4918626,694,4918626
1776697905,robot_16b.png,naive.cl,450,450,16,false,26,2240,13368,97,1215000,95,1215000
1776697905,robot_16b.png,optimized.cl,450,450,16,false,388,2241,4,96,1215000,95,1215000
1776697906,test_16b.png,naive.cl,1024,683,16,true,40,2241,10252,114,1398784,108,1398784
1776697906,test_16b.png,optimized.cl,1024,683,16,true,1237,2241,4,113,1398784,108,1398784
1776697906,moon_16bit.png,naive.cl,560,420,16,false,17,2241,13340,114,1411200,109,1411200
1776697906,moon_16bit.png,optimized.cl,560,420,16,false,464,2241,4,112,1411200,110,1411200
1776697906,wires_16b.png,naive.cl,326,326,16,false,10,2241,13366,52,637656,49,637656
1776697906,wires_16b.png,optimized.cl,326,326,16,false,266,2241,4,52,637656,49,637656
1776697906,color_gradient_16bit.png,naive.cl,512,512,16,false,20,2241,12375,125,1572864,122,1572864
1776697906,color_gradient_16bit.png,optimized.cl,512,512,16,false,451,2241,4,128,1572864,122,1572864
1776697906,building_16b.png,naive.cl,720,680,16,false,40,2241,13488,232,2937600,419,2937600
1776697906,building_16b.png,optimized.cl,720,680,16,false,829,2241,4,231,2937600,400,2937600
1776697906,paint_16b.png,naive.cl,500,375,16,false,13,2243,12811,91,1125000,88,1125000
1776697906,paint_16b.png,optimized.cl,500,375,16,false,402,2241,4,90,1125000,88,1125000
1776697906,cars_16b.png,naive.cl,370,415,16,false,10,2241,13035,144,921300,140,921300
1776697906,cars_16b.png,optimized.cl,370,415,16,false,309,2242,4,144,921300,140,921300
1776697906,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13577,209,1350000,207,1350000
1776697906,lamp_16b.png,optimized.cl,450,500,16,false,473,2242,4,209,1350000,207,1350000
1776697906,land_16b.png,naive.cl,1039,789,16,false,58,2241,13596,767,4918626,1157,4918626
1776697906,land_16b.png,optimized.cl,1039,789,16,false,1334,2242,4,767,4918626,1031,4918626
1776697906,robot_16b.png,naive.cl,450,450,16,false,27,2241,13368,191,1215000,187,1215000
1776697906,robot_16b.png,optimized.cl,450,450,16,false,392,2241,5,189,1215000,186,1215000
1776697908,test_16b.png,naive.cl,1024,683,16,true,40,2240,10251,218,1398784,214,1398784
1776697908,test_16b.png,optimized.cl,1024,683,16,true,1221,2241,5,219,1398784,214,1398784
1776697908,moon_16bit.png,naive.cl,560,420,16,false,16,2241,13340,219,1411200,216,1411200
1776697908,moon_16bit.png,optimized.cl,560,420,16,false,460,2241,4,217,1411200,216,1411200
1776697908,wires_16b.png,naive.cl,326,326,16,false,11,2241,13364,51,637656,49,637656
1776697908,wires_16b.png,optimized.cl,326,326,16,false,267,2241,4,53,637656,49,637656
1776697908,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2240,12371,126,1572864,122,1572864
1776697908,color_gradient_16bit.png,optimized.cl,512,512,16,false,455,2241,4,126,1572864,121,1572864
1776697908,building_16b.png,naive.cl,720,680,16,false,35,2241,13487,232,2937600,511,2937600
1776697908,building_16b.png,optimized.cl,720,680,16,false,828,2241,4,231,2937600,344,2937600
1776697908,paint_16b.png,naive.cl,500,375,16,false,13,2243,12810,91,1125000,88,1125000
1776697908,paint_16b.png,optimized.cl,500,375,16,false,403,2242,4,90,1125000,88,1125000
1776697908,cars_16b.png,naive.cl,370,415,16,false,11,2242,13036,75,921300,70,921300
1776697908,cars_16b.png,optimized.cl,370,415,16,false,312,2241,4,75,921300,70,921300
1776697908,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13578,108,1350000,105,1350000
1776697908,lamp_16b.png,optimized.cl,450,500,16,false,465,2244,4,109,1350000,105,1350000
1776697908,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,400,4918626,638,4918626
1776697908,land_16b.png,optimized.cl,1039,789,16,false,1331,2240,4,402,4918626,674,4918626
1776697908,robot_16b.png,naive.cl,450,450,16,false,27,2241,13368,97,1215000,94,1215000
1776697908,robot_16b.png,optimized.cl,450,450,16,false,388,2241,4,99,1215000,94,1215000
1776697910,test_16b.png,naive.cl,1024,683,16,true,39,2241,10252,113,1398784,108,1398784
1776697910,test_16b.png,optimized.cl,1024,683,16,true,1228,2240,4,114,1398784,108,1398784
1776697910,moon_16bit.png,naive.cl,560,420,16,false,17,2242,13341,114,1411200,109,1411200
1776697910,moon_16bit.png,optimized.cl,560,420,16,false,459,2241,4,111,1411200,109,1411200
1776697910,wires_16b.png,naive.cl,326,326,16,false,10,2241,13364,52,637656,49,637656
1776697910,wires_16b.png,optimized.cl,326,326,16,false,263,2241,4,53,637656,49,637656
1776697910,color_gradient_16bit.png,naive.cl,512,512,16,false,21,2242,12370,125,1572864,121,1572864
1776697910,color_gradient_16bit.png,optimized.cl,512,512,16,false,453,2241,4,126,1572864,122,1572864
1776697910,building_16b.png,naive.cl,720,680,16,false,35,2241,13487,231,2937600,358,2937600
1776697910,building_16b.png,optimized.cl,720,680,16,false,831,2241,3,231,2937600,345,2937600
1776697910,paint_16b.png,naive.cl,500,375,16,false,12,2241,12809,90,1125000,88,1125000
1776697910,paint_16b.png,optimized.cl,500,375,16,false,402,2241,4,90,1125000,88,1125000
1776697910,cars_16b.png,naive.cl,370,415,16,false,10,2241,13035,75,921300,70,921300
1776697910,cars_16b.png,optimized.cl,370,415,16,false,313,2241,4,75,921300,70,921300
1776697910,lamp_16b.png,naive.cl,450,500,16,false,57,2241,13578,108,1350000,105,1350000
1776697910,lamp_16b.png,optimized.cl,450,500,16,false,468,2241,4,109,1350000,105,1350000
1776697910,land_16b.png,naive.cl,1039,789,16,false,59,2241,13596,404,4918626,643,4918626
1776697910,land_16b.png,optimized.cl,1039,789,16,false,1328,2241,4,404,4918626,607,4918626
1776697910,robot_16b.png,naive.cl,450,450,16,false,27,2242,13368,97,1215000,94,1215000
1776697910,robot_16b.png,optimized.cl,450,450,16,false,391,2241,4,96,1215000,94,1215000
1776697911,test_16b.png,naive.cl,1024,683,16,true,39,2241,10251,113,1398784,111,1398784
1776697911,test_16b.png,optimized.cl,1024,683,16,true,1225,2241,4,114,1398784,108,1398784
1776697911,moon_16bit.png,naive.cl,560,420,16,false,16,2241,13340,118,1411200,109,1411200
1776697911,moon_16bit.png,optimized.cl,560,420,16,false,464,2241,4,111,1411200,109,1411200
1776697911,wires_16b.png,naive.cl,326,326,16,false,11,2241,13365,51,637656,49,637656
1776697911,wires_16b.png,optimized.cl,326,326,16,false,262,2241,4,54,637656,49,637656
1776697911,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2241,12368,126,1572864,122,1572864
1776697911,color_gradient_16bit.png,optimized.cl,512,512,16,false,451,2241,4,126,1572864,122,1572864
1776697911,building_16b.png,naive.cl,720,680,16,false,35,2241,13488,454,2937600,688,2937600
1776697911,building_16b.png,optimized.cl,720,680,16,false,831,2241,5,450,2937600,697,2937600
1776697911,paint_16b.png,naive.cl,500,375,16,false,12,2241,12810,174,1125000,173,1125000
1776697911,paint_16b.png,optimized.cl,500,375,16,false,404,2241,4,175,1125000,173,1125000
1776697911,cars_16b.png,naive.cl,370,415,16,false,10,2242,13035,144,921300,140,921300
1776697911,cars_16b.png,optimized.cl,370,415,16,false,310,2241,4,144,921300,140,921300
1776697911,lamp_16b.png,naive.cl,450,500,16,false,61,2243,13580,208,1350000,207,1350000
1776697911,lamp_16b.png,optimized.cl,450,500,16,false,468,2241,4,210,1350000,207,1350000
1776697911,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,839,4918626,1085,4918626
1776697911,land_16b.png,optimized.cl,1039,789,16,false,1337,2241,4,767,4918626,1150,4918626
1776697911,robot_16b.png,naive.cl,450,450,16,false,27,2241,13369,207,1215000,208,1215000
1776697911,robot_16b.png,optimized.cl,450,450,16,false,389,2241,4,188,1215000,186,1215000
1776697913,test_16b.png,naive.cl,1024,683,16,true,40,2240,10252,218,1398784,214,1398784
1776697913,test_16b.png,optimized.cl,1024,683,16,true,1221,2241,4,220,1398784,214,1398784
1776697913,moon_16bit.png,naive.cl,560,420,16,false,16,2242,13340,112,1411200,110,1411200
1776697913,moon_16bit.png,optimized.cl,560,420,16,false,458,2241,4,113,1411200,109,1411200
1776697913,wires_16b.png,naive.cl,326,326,16,false,11,2241,13364,51,637656,49,637656
1776697913,wires_16b.png,optimized.cl,326,326,16,false,264,2241,4,53,637656,49,637656
1776697913,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2241,12368,126,1572864,122,1572864
1776697913,color_gradient_16bit.png,optimized.cl,512,512,16,false,455,2241,5,138,1572864,122,1572864
1776697913,building_16b.png,naive.cl,720,680,16,false,35,2241,13487,234,2937600,530,2937600
1776697913,building_16b.png,optimized.cl,720,680,16,false,833,2241,4,232,2937600,548,2937600
1776697913,paint_16b.png,naive.cl,500,375,16,false,12,2241,12809,90,1125000,88,1125000
1776697913,paint_16b.png,optimized.cl,500,375,16,false,406,2241,4,90,1125000,88,1125000
1776697913,cars_16b.png,naive.cl,370,415,16,false,11,2241,13036,75,921300,70,921300
1776697913,cars_16b.png,optimized.cl,370,415,16,false,313,2241,7,75,921300,71,921300
1776697913,lamp_16b.png,naive.cl,450,500,16,false,56,2241,13578,108,1350000,105,1350000
1776697913,lamp_16b.png,optimized.cl,450,500,16,false,473,2241,4,108,1350000,105,1350000
1776697913,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,401,4918626,681,4918626
1776697913,land_16b.png,optimized.cl,1039,789,16,false,1335,2242,4,399,4918626,699,4918626
1776697913,robot_16b.png,naive.cl,450,450,16,false,26,2240,13368,97,1215000,94,1215000
1776697913,robot_16b.png,optimized.cl,450,450,16,false,387,2241,4,96,1215000,95,1215000
1776697915,test_16b.png,naive.cl,1024,683,16,true,40,2241,10251,113,1398784,108,1398784
1776697915,test_16b.png,optimized.cl,1024,683,16,true,1229,2241,4,114,1398784,108,1398784
1776697915,moon_16bit.png,naive.cl,560,420,16,false,15,2241,13340,120,1411200,109,1411200
1776697915,moon_16bit.png,optimized.cl,560,420,16,false,467,2241,4,113,1411200,109,1411200
1776697915,wires_16b.png,naive.cl,326,326,16,false,10,2240,13365,51,637656,49,637656
1776697915,wires_16b.png,optimized.cl,326,326,16,false,263,2242,4,53,637656,49,637656
1776697915,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2241,12368,125,1572864,122,1572864
1776697915,color_gradient_16bit.png,optimized.cl,512,512,16,false,452,2241,4,126,1572864,122,1572864
1776697915,building_16b.png,naive.cl,720,680,16,false,35,2240,13487,231,2937600,382,2937600
1776697915,building_16b.png,optimized.cl,720,680,16,false,827,2241,4,233,2937600,372,2937600
1776697915,paint_16b.png,naive.cl,500,375,16,false,19,2247,12814,91,1125000,88,1125000
1776697915,paint_16b.png,optimized.cl,500,375,16,false,408,2241,3,90,1125000,88,1125000
1776697915,cars_16b.png,naive.cl,370,415,16,false,11,2242,13036,74,921300,70,921300
1776697915,cars_16b.png,optimized.cl,370,415,16,false,310,2241,4,74,921300,70,921300
1776697915,lamp_16b.png,naive.cl,450,500,16,false,58,2241,13578,108,1350000,105,1350000
1776697915,lamp_16b.png,optimized.cl,450,500,16,false,470,2241,4,108,1350000,105,1350000
1776697915,land_16b.png,naive.cl,1039,789,16,false,58,2241,13597,400,4918626,745,4918626
1776697915,land_16b.png,optimized.cl,1039,789,16,false,1331,2241,4,401,4918626,667,4918626
1776697915,robot_16b.png,naive.cl,450,450,16,false,26,2241,13368,96,1215000,95,1215000
1776697915,robot_16b.png,optimized.cl,450,450,16,false,391,2242,4,96,1215000,95,1215000
1776697917,test_16b.png,naive.cl,1024,683,16,true,40,2241,10252,114,1398784,108,1398784
1776697917,test_16b.png,optimized.cl,1024,683,16,true,1223,2241,5,112,1398784,108,1398784
1776697917,moon_16bit.png,naive.cl,560,420,16,false,16,2241,13340,114,1411200,109,1411200
1776697917,moon_16bit.png,optimized.cl,560,420,16,false,462,2241,4,111,1411200,109,1411200
1776697917,wires_16b.png,naive.cl,326,326,16,false,45,2262,13369,54,637656,72,637656
1776697917,wires_16b.png,optimized.cl,326,326,16,false,262,2241,4,51,637656,49,637656
1776697917,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2240,12367,126,1572864,121,1572864
1776697917,color_gradient_16bit.png,optimized.cl,512,512,16,false,454,2241,4,126,1572864,122,1572864
1776697917,building_16b.png,naive.cl,720,680,16,false,35,2241,13487,231,2937600,354,2937600
1776697917,building_16b.png,optimized.cl,720,680,16,false,832,2241,5,231,2937600,771,2937600
1776697917,paint_16b.png,naive.cl,500,375,16,false,13,2241,12810,175,1125000,173,1125000
1776697917,paint_16b.png,optimized.cl,500,375,16,false,405,2242,4,174,1125000,173,1125000
1776697917,cars_16b.png,naive.cl,370,415,16,false,10,2241,13036,145,921300,140,921300
1776697917,cars_16b.png,optimized.cl,370,415,16,false,312,2241,4,145,921300,140,921300
1776697917,lamp_16b.png,naive.cl,450,500,16,false,56,2241,13577,208,1350000,207,1350000
1776697917,lamp_16b.png,optimized.cl,450,500,16,false,471,2241,4,208,1350000,207,1350000
1776697917,land_16b.png,naive.cl,1039,789,16,false,58,2241,13596,767,4918626,1239,4918626
1776697917,land_16b.png,optimized.cl,1039,789,16,false,1335,2242,4,768,4918626,1270,4918626
1776697917,robot_16b.png,naive.cl,450,450,16,false,26,2241,13368,189,1215000,186,1215000
1776697917,robot_16b.png,optimized.cl,450,450,16,false,387,2241,4,189,1215000,186,1215000
1776697918,test_16b.png,naive.cl,1024,683,16,true,39,2241,10251,218,1398784,214,1398784
1776697918,test_16b.png,optimized.cl,1024,683,16,true,1221,2241,4,221,1398784,214,1398784
1776697918,moon_16bit.png,naive.cl,560,420,16,false,16,2241,13339,219,1411200,216,1411200
1776697918,moon_16bit.png,optimized.cl,560,420,16,false,459,2241,5,220,1411200,216,1411200
1776697918,wires_16b.png,naive.cl,326,326,16,false,11,2241,13364,101,637656,97,637656
1776697918,wires_16b.png,optimized.cl,326,326,16,false,264,2241,4,103,637656,97,637656
1776697918,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2241,12368,125,1572864,122,1572864
1776697918,color_gradient_16bit.png,optimized.cl,512,512,16,false,450,2242,4,128,1572864,122,1572864
1776697918,building_16b.png,naive.cl,720,680,16,false,36,2241,13487,231,2937600,325,2937600
1776697918,building_16b.png,optimized.cl,720,680,16,false,831,2241,4,231,2937600,529,2937600
1776697918,paint_16b.png,naive.cl,500,375,16,false,12,2241,12809,90,1125000,90,1125000
1776697918,paint_16b.png,optimized.cl,500,375,16,false,400,2241,4,90,1125000,88,1125000
1776697918,cars_16b.png,naive.cl,370,415,16,false,10,2242,13035,74,921300,70,921300
1776697918,cars_16b.png,optimized.cl,370,415,16,false,314,2241,4,75,921300,70,921300
1776697918,lamp_16b.png,naive.cl,450,500,16,false,59,2242,13577,108,1350000,105,1350000
1776697918,lamp_16b.png,optimized.cl,450,500,16,false,470,2240,4,108,1350000,105,1350000
1776697918,land_16b.png,naive.cl,1039,789,16,false,59,2241,13597,405,4918626,626,4918626
1776697918,land_16b.png,optimized.cl,1039,789,16,false,1333,2242,4,401,4918626,654,4918626
1776697918,robot_16b.png,naive.cl,450,450,16,false,27,2241,13369,96,1215000,95,1215000
1776697918,robot_16b.png,optimized.cl,450,450,16,false,390,2241,4,96,1215000,95,1215000
1776697920,test_16b.png,naive.cl,1024,683,16,true,40,2241,10251,113,1398784,109,1398784
1776697920,test_16b.png,optimized.cl,1024,683,16,true,1219,2241,4,145,1398784,108,1398784
1776697920,moon_16bit.png,naive.cl,560,420,16,false,16,2242,13340,114,1411200,109,1411200
1776697920,moon_16bit.png,optimized.cl,560,420,16,false,459,2241,4,114,1411200,109,1411200
1776697920,wires_16b.png,naive.cl,326,326,16,false,11,2241,13046,51,637656,49,637656
1776697920,wires_16b.png,optimized.cl,326,326,16,false,256,2183,4,52,637656,49,637656
1776697920,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2184,12041,126,1572864,122,1572864
1776697920,color_gradient_16bit.png,optimized.cl,512,512,16,false,443,2184,4,126,1572864,122,1572864
1776697920,building_16b.png,naive.cl,720,680,16,false,34,2183,13129,232,2937600,355,2937600
1776697920,building_16b.png,optimized.cl,720,680,16,false,812,2183,4,232,2937600,364,2937600
1776697920,paint_16b.png,naive.cl,500,375,16,false,12,2183,12469,90,1125000,88,1125000
1776697920,paint_16b.png,optimized.cl,500,375,16,false,391,2184,4,90,1125000,88,1125000
1776697920,cars_16b.png,naive.cl,370,415,16,false,11,2196,12768,75,921300,70,921300
1776697920,cars_16b.png,optimized.cl,370,415,16,false,305,2195,4,75,921300,70,921300
1776697920,lamp_16b.png,naive.cl,450,500,16,false,56,2189,13253,108,1350000,105,1350000
1776697920,lamp_16b.png,optimized.cl,450,500,16,false,461,2188,4,108,1350000,105,1350000
1776697920,land_16b.png,naive.cl,1039,789,16,false,58,2197,13316,773,4918626,1219,4918626
1776697920,land_16b.png,optimized.cl,1039,789,16,false,1311,2195,5,767,4918626,1196,4918626
1776697920,robot_16b.png,naive.cl,450,450,16,false,30,2191,13050,189,1215000,186,1215000
1776697920,robot_16b.png,optimized.cl,450,450,16,false,383,2189,5,189,1215000,186,1215000
1776697922,test_16b.png,naive.cl,1024,683,16,true,39,2183,10005,218,1398784,215,1398784
1776697922,test_16b.png,optimized.cl,1024,683,16,true,1202,2199,4,217,1398784,214,1398784
1776697922,moon_16bit.png,naive.cl,560,420,16,false,17,2188,13019,217,1411200,216,1411200
1776697922,moon_16bit.png,optimized.cl,560,420,16,false,453,2188,4,217,1411200,216,1411200
1776697922,wires_16b.png,naive.cl,326,326,16,false,11,2189,13021,100,637656,97,637656
1776697922,wires_16b.png,optimized.cl,326,326,16,false,257,2183,4,101,637656,96,637656
1776697922,color_gradient_16bit.png,naive.cl,512,512,16,false,20,2245,12394,243,1572864,241,1572864
1776697922,color_gradient_16bit.png,optimized.cl,512,512,16,false,454,2245,4,244,1572864,241,1572864
1776697922,building_16b.png,naive.cl,720,680,16,false,34,2245,13517,231,2937600,388,2937600
1776697922,building_16b.png,optimized.cl,720,680,16,false,829,2245,3,231,2937600,568,2937600
1776697922,paint_16b.png,naive.cl,500,375,16,false,12,2241,12809,90,1125000,87,1125000
1776697922,paint_16b.png,optimized.cl,500,375,16,false,402,2242,4,91,1125000,88,1125000
1776697922,cars_16b.png,naive.cl,370,415,16,false,10,2241,13035,74,921300,70,921300
1776697922,cars_16b.png,optimized.cl,370,415,16,false,311,2240,4,75,921300,70,921300
1776697922,lamp_16b.png,naive.cl,450,500,16,false,57,2240,13577,109,1350000,105,1350000
1776697922,lamp_16b.png,optimized.cl,450,500,16,false,468,2241,4,108,1350000,105,1350000
1776697922,land_16b.png,naive.cl,1039,789,16,false,58,2241,13596,398,4918626,727,4918626
1776697922,land_16b.png,optimized.cl,1039,789,16,false,1331,2241,4,397,4918626,709,4918626
1776697922,robot_16b.png,naive.cl,450,450,16,false,26,2241,13368,97,1215000,94,1215000
1776697922,robot_16b.png,optimized.cl,450,450,16,false,388,2241,4,96,1215000,95,1215000
1776697923,test_16b.png,naive.cl,1024,683,16,true,40,2241,10251,114,1398784,108,1398784
1776697923,test_16b.png,optimized.cl,1024,683,16,true,1223,2241,4,115,1398784,108,1398784
1776697923,moon_16bit.png,naive.cl,560,420,16,false,15,2121,12603,111,1411200,112,1411200
1776697923,moon_16bit.png,optimized.cl,560,420,16,false,440,2122,4,113,1411200,109,1411200
1776697923,wires_16b.png,naive.cl,326,326,16,false,10,2122,12626,51,637656,49,637656
1776697923,wires_16b.png,optimized.cl,326,326,16,false,253,2121,3,53,637656,49,637656
1776697923,color_gradient_16bit.png,naive.cl,512,512,16,false,19,2122,11686,126,1572864,121,1572864
1776697923,color_gradient_16bit.png,optimized.cl,512,512,16,false,431,2122,4,127,1572864,121,1572864
1776697923,building_16b.png,naive.cl,720,680,16,false,34,2121,12741,231,2937600,502,2937600
1776697923,building_16b.png,optimized.cl,720,680,16,false,789,2122,4,233,2937600,575,2937600
1776697923,paint_16b.png,naive.cl,500,375,16,false,11,2121,12101,90,1125000,88,1125000
1776697923,paint_16b.png,optimized.cl,500,375,16,false,384,2122,4,90,1125000,88,1125000
1776697923,cars_16b.png,naive.cl,370,415,16,false,9,2121,12315,75,921300,70,921300
